"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000050, 1, 0.000050, alpha='5',batch_size='6',depth='1',learning_rate_init='5',width='4'
0.070516, 0.001600, 0.072350, 1, 0.001834, alpha='5',batch_size='6',depth='1',learning_rate_init='5',width='4'
