"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000035, 1, 0.000035, alpha='3.883695706453229',batch_size='237',hidden_layer_sizes='78',learning_rate_init='0.000868953200496221',momentum='0.002905446742026661',power_t='0.2022411350919729'
0.103793, 1.227600, 0.105360, 1, 0.001568, alpha='3.883695706453229',batch_size='237',hidden_layer_sizes='78',learning_rate_init='0.000868953200496221',momentum='0.002905446742026661',power_t='0.2022411350919729'
0.189638, 1.108600, 0.193092, 2, 0.003454, alpha='5.244489926659613e-05',batch_size='126',hidden_layer_sizes='155',learning_rate_init='0.0033958689528894794',momentum='0.11188740474257428',power_t='0.6036521056579498'
0.502938, 1.059500, 0.511052, 3, 0.008113, alpha='0.033172779961338134',batch_size='183',hidden_layer_sizes='125',learning_rate_init='0.0001081414891665223',momentum='0.016662743799897742',power_t='0.3320582261795402'
1.302852, 1.023300, 3.518885, 4, 2.216033, alpha='0.004038427805470976',batch_size='177',hidden_layer_sizes='148',learning_rate_init='0.0065382897914424256',momentum='0.13602197081087664',power_t='0.3357673441908909'
1.997355, 1.023200, 6.244542, 5, 4.247186, alpha='0.0005710923293124912',batch_size='180',hidden_layer_sizes='148',learning_rate_init='0.0026886575487135916',momentum='0.015541632667533261',power_t='0.33672260810971183'
2.256011, 1.023200, 7.274940, 6, 5.018929, alpha='0.0005710923293124912',batch_size='177',hidden_layer_sizes='148',learning_rate_init='0.0024130225883628223',momentum='0.01480174464062674',power_t='0.3634409340389008'
2.827869, 1.022900, 9.972656, 7, 7.144788, alpha='0.0008692429584449214',batch_size='103',hidden_layer_sizes='148',learning_rate_init='0.0023868574590469815',momentum='0.01480174464062674',power_t='0.3640388159680844'
