"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000037, 1, 0.000037, max_depth='9',max_features='0.258943323491781',min_impurity_decrease='0.14545236945647216',min_samples_leaf='0.07301276842154016',min_samples_split='0.6053358137165978',min_weight_fraction_leaf='0.32727366913738365'
0.005731, 1.012800, 0.007406, 1, 0.001676, max_depth='9',max_features='0.258943323491781',min_impurity_decrease='0.14545236945647216',min_samples_leaf='0.07301276842154016',min_samples_split='0.6053358137165978',min_weight_fraction_leaf='0.32727366913738365'
0.011321, 0.892400, 0.014513, 2, 0.003192, max_depth='3',max_features='0.02591678831290768',min_impurity_decrease='0.02573360165041494',min_samples_leaf='0.05559747519816745',min_samples_split='0.011471547768812092',min_weight_fraction_leaf='0.05917492621738135'
0.035784, 0.887900, 0.514476, 3, 0.478692, max_depth='3',max_features='0.011019808665820651',min_impurity_decrease='0.014083548383111266',min_samples_leaf='0.0645576466634667',min_samples_split='0.010145523730705363',min_weight_fraction_leaf='0.09046330338762414'
0.048213, 0.833100, 0.539503, 4, 0.491290, max_depth='8',max_features='0.41310077319040583',min_impurity_decrease='0.04249973543846042',min_samples_leaf='0.03526969576358443',min_samples_split='0.16323793262423233',min_weight_fraction_leaf='0.024125980562486167'
0.060791, 0.800800, 1.112526, 5, 1.051735, max_depth='6',max_features='0.42746973848075037',min_impurity_decrease='0.026988205564071166',min_samples_leaf='0.023958357241954272',min_samples_split='0.23113443526023164',min_weight_fraction_leaf='0.01487556559452447'
0.156748, 0.790500, 8.489036, 6, 8.332288, max_depth='6',max_features='0.42489917672661787',min_impurity_decrease='0.024902360061781245',min_samples_leaf='0.015504402039320242',min_samples_split='0.2385466078724914',min_weight_fraction_leaf='0.014382923631930635'
0.185755, 0.787000, 10.746131, 7, 10.560377, max_depth='14',max_features='0.42013564782614404',min_impurity_decrease='0.01324659431220639',min_samples_leaf='0.017072886633512623',min_samples_split='0.2395167378232992',min_weight_fraction_leaf='0.014840408696722178'
0.192896, 0.781100, 10.757223, 8, 10.564327, max_depth='10',max_features='0.40185655173487056',min_impurity_decrease='0.021560797286286473',min_samples_leaf='0.016499398195212893',min_samples_split='0.2385466078724914',min_weight_fraction_leaf='0.01490035942385379'
