"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000045, 1, 0.000045, max_depth='8',max_features='5',min_samples_leaf='9',min_samples_split='6'
0.020213, 0.071300, 0.021942, 1, 0.001729, max_depth='8',max_features='5',min_samples_leaf='9',min_samples_split='6'
0.040294, 0.070700, 0.043752, 2, 0.003457, max_depth='6',max_features='2',min_samples_leaf='9',min_samples_split='0'
0.106770, 0.049500, 0.116634, 3, 0.009864, max_depth='7',max_features='9',min_samples_leaf='1',min_samples_split='5'
0.127436, 0.041000, 0.575966, 4, 0.448530, max_depth='6',max_features='9',min_samples_leaf='1',min_samples_split='4'
0.192379, 0.030900, 1.662313, 5, 1.469934, max_depth='6',max_features='9',min_samples_leaf='0',min_samples_split='3'
0.243069, 0.025900, 2.277083, 6, 2.034014, max_depth='6',max_features='9',min_samples_leaf='0',min_samples_split='1'
0.334261, 0.025300, 3.886842, 7, 3.552582, max_depth='6',max_features='9',min_samples_leaf='0',min_samples_split='0'
0.659327, 0.023900, 11.532875, 8, 10.873548, max_depth='8',max_features='3',min_samples_leaf='0',min_samples_split='1'
